"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Best Practice Rules","Code Style Rules","Design Rules","Documentation Rules","Error Prone Rules","Multithreading Rules","Performance Rules","Security Rules"
"L776","updatePeriods","br.org.scadabr.vo.dataSource.opc.OPCDataSourceVO.updatePeriods;I","L325","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\vo\dataSource\opc\OPCDataSourceVO.java","75","5","76","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L777","host","br.org.scadabr.vo.dataSource.opc.OPCDataSourceVO.host;Ljava/lang/String;","L325","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\vo\dataSource\opc\OPCDataSourceVO.java","77","5","78","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L778","domain","br.org.scadabr.vo.dataSource.opc.OPCDataSourceVO.domain;Ljava/lang/String;","L325","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\vo\dataSource\opc\OPCDataSourceVO.java","79","5","80","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L779","user","br.org.scadabr.vo.dataSource.opc.OPCDataSourceVO.user;Ljava/lang/String;","L325","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\vo\dataSource\opc\OPCDataSourceVO.java","81","5","82","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L780","password","br.org.scadabr.vo.dataSource.opc.OPCDataSourceVO.password;Ljava/lang/String;","L325","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\vo\dataSource\opc\OPCDataSourceVO.java","83","5","84","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L781","server","br.org.scadabr.vo.dataSource.opc.OPCDataSourceVO.server;Ljava/lang/String;","L325","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\vo\dataSource\opc\OPCDataSourceVO.java","85","5","86","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L812","serialVersionUID","br.org.scadabr.vo.dataSource.opc.OPCDataSourceVO.serialVersionUID;J","L325","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\vo\dataSource\opc\OPCDataSourceVO.java","187","5","187","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L818","version","br.org.scadabr.vo.dataSource.opc.OPCDataSourceVO.version;I","L325","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\vo\dataSource\opc\OPCDataSourceVO.java","188","5","188","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L838","tag","br.org.scadabr.vo.dataSource.opc.OPCPointLocatorVO.tag;Ljava/lang/String;","L352","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\vo\dataSource\opc\OPCPointLocatorVO.java","37","5","38","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L839","dataType","br.org.scadabr.vo.dataSource.opc.OPCPointLocatorVO.dataType;I","L352","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\vo\dataSource\opc\OPCPointLocatorVO.java","39","5","39","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L840","settable","br.org.scadabr.vo.dataSource.opc.OPCPointLocatorVO.settable;Z","L352","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\vo\dataSource\opc\OPCPointLocatorVO.java","40","5","41","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L867","serialVersionUID","br.org.scadabr.vo.dataSource.opc.OPCPointLocatorVO.serialVersionUID;J","L352","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\vo\dataSource\opc\OPCPointLocatorVO.java","90","5","90","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L868","version","br.org.scadabr.vo.dataSource.opc.OPCPointLocatorVO.version;I","L352","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\vo\dataSource\opc\OPCPointLocatorVO.java","91","5","91","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L921","DATABASE_ACCESS","com.serotonin.mango.Common$ContextKeys.DATABASE_ACCESS;Ljava/lang/String;","L920","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\Common.java","94","9","94","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L922","IMAGE_SETS","com.serotonin.mango.Common$ContextKeys.IMAGE_SETS;Ljava/lang/String;","L920","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\Common.java","95","9","95","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L923","DYNAMIC_IMAGES","com.serotonin.mango.Common$ContextKeys.DYNAMIC_IMAGES;Ljava/lang/String;","L920","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\Common.java","96","9","96","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L924","RUNTIME_MANAGER","com.serotonin.mango.Common$ContextKeys.RUNTIME_MANAGER;Ljava/lang/String;","L920","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\Common.java","97","9","97","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L925","SCHEDULER","com.serotonin.mango.Common$ContextKeys.SCHEDULER;Ljava/lang/String;","L920","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\Common.java","98","9","98","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L926","EVENT_MANAGER","com.serotonin.mango.Common$ContextKeys.EVENT_MANAGER;Ljava/lang/String;","L920","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\Common.java","99","9","99","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L927","FREEMARKER_CONFIG","com.serotonin.mango.Common$ContextKeys.FREEMARKER_CONFIG;Ljava/lang/String;","L920","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\Common.java","100","9","100","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L928","BACKGROUND_PROCESSING","com.serotonin.mango.Common$ContextKeys.BACKGROUND_PROCESSING;Ljava/lang/String;","L920","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\Common.java","101","9","101","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L929","HTTP_RECEIVER_MULTICASTER","com.serotonin.mango.Common$ContextKeys.HTTP_RECEIVER_MULTICASTER;Ljava/lang/String;","L920","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\Common.java","102","9","102","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L930","DOCUMENTATION_MANIFEST","com.serotonin.mango.Common$ContextKeys.DOCUMENTATION_MANIFEST;Ljava/lang/String;","L920","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\Common.java","103","9","103","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L932","MILLISECONDS","com.serotonin.mango.Common$TimePeriods.MILLISECONDS;I","L931","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\Common.java","107","9","107","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L160","SECONDS","com.serotonin.mango.Common$TimePeriods.SECONDS;I","L931","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\Common.java","108","9","108","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L933","MINUTES","com.serotonin.mango.Common$TimePeriods.MINUTES;I","L931","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\Common.java","109","9","109","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L934","HOURS","com.serotonin.mango.Common$TimePeriods.HOURS;I","L931","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\Common.java","110","9","110","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L935","DAYS","com.serotonin.mango.Common$TimePeriods.DAYS;I","L931","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\Common.java","111","9","111","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L936","WEEKS","com.serotonin.mango.Common$TimePeriods.WEEKS;I","L931","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\Common.java","112","9","112","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L937","MONTHS","com.serotonin.mango.Common$TimePeriods.MONTHS;I","L931","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\Common.java","113","9","113","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L938","YEARS","com.serotonin.mango.Common$TimePeriods.YEARS;I","L931","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\Common.java","114","9","114","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L948","VERSION_CHECK","com.serotonin.mango.Common$GroveServlets.VERSION_CHECK;Ljava/lang/String;","L947","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\Common.java","130","9","130","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L949","MANGO_LOG","com.serotonin.mango.Common$GroveServlets.MANGO_LOG;Ljava/lang/String;","L947","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\Common.java","131","9","131","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1287","log","com.serotonin.mango.db.BasePooledAccess.log;LLog;","L1282","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\BasePooledAccess.java","45","5","45","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1290","dataSource","com.serotonin.mango.db.BasePooledAccess.dataSource;LBasicDataSource;","L1282","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\BasePooledAccess.java","46","5","46","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4496","log","com.serotonin.mango.db.DatabaseAccess.log;LLog;","L1284","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\DatabaseAccess.java","85","5","85","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1347","ctx","com.serotonin.mango.db.DatabaseAccess.ctx;Ljavax/servlet/ServletContext;","L1284","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\DatabaseAccess.java","86","5","86","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4567","LOG","com.serotonin.mango.db.DBConvert.LOG;LLog;","L4508","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\DBConvert.java","35","5","35","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4568","source","com.serotonin.mango.db.DBConvert.source;Lcom/serotonin/mango/db/DatabaseAccess;","L4508","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\DBConvert.java","37","5","37","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4569","target","com.serotonin.mango.db.DBConvert.target;Lcom/serotonin/mango/db/DatabaseAccess;","L4508","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\DBConvert.java","38","5","38","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4618","log","com.serotonin.mango.db.DerbyAccess.log;LLog;","L4461","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\DerbyAccess.java","52","5","52","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4619","LARGEST_POSITIVE","com.serotonin.mango.db.DerbyAccess.LARGEST_POSITIVE;D","L4461","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\DerbyAccess.java","54","5","54","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4620","SMALLEST_POSITIVE","com.serotonin.mango.db.DerbyAccess.SMALLEST_POSITIVE;D","L4461","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\DerbyAccess.java","55","5","55","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4621","LARGEST_NEGATIVE","com.serotonin.mango.db.DerbyAccess.LARGEST_NEGATIVE;D","L4461","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\DerbyAccess.java","56","5","56","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4622","SMALLEST_NEGATIVE","com.serotonin.mango.db.DerbyAccess.SMALLEST_NEGATIVE;D","L4461","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\DerbyAccess.java","57","5","57","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4623","dataSource","com.serotonin.mango.db.DerbyAccess.dataSource;LEmbeddedXADataSource40;","L4461","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\db\DerbyAccess.java","59","5","59","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13656","log","com.serotonin.mango.rt.EventManager.log;LLog;","L6001","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\rt\EventManager.java","52","5","52","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13657","activeEvents","com.serotonin.mango.rt.EventManager.activeEvents;Ljava/util/List;","L6001","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\rt\EventManager.java","54","5","54","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13661","eventDao","com.serotonin.mango.rt.EventManager.eventDao;Lcom/serotonin/mango/db/dao/EventDao;","L6001","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\rt\EventManager.java","55","5","55","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13662","userDao","com.serotonin.mango.rt.EventManager.userDao;Lcom/serotonin/mango/db/dao/UserDao;","L6001","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\rt\EventManager.java","56","5","56","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13663","lastAlarmTimestamp","com.serotonin.mango.rt.EventManager.lastAlarmTimestamp;J","L6001","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\rt\EventManager.java","57","5","57","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13664","highestActiveAlarmLevel","com.serotonin.mango.rt.EventManager.highestActiveAlarmLevel;I","L6001","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\rt\EventManager.java","58","5","58","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L15192","serialVersionUID","com.serotonin.mango.rt.RTException.serialVersionUID;J","L15190","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\rt\RTException.java","25","5","25","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L15201","LOG","com.serotonin.mango.rt.RuntimeManager.LOG;LLog;","L6019","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\rt\RuntimeManager.java","72","5","72","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L15202","runningDataSources","com.serotonin.mango.rt.RuntimeManager.runningDataSources;Ljava/util/List;","L6019","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\rt\RuntimeManager.java","74","5","74","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L15209","dataPoints","com.serotonin.mango.rt.RuntimeManager.dataPoints;Ljava/util/Map;","L6019","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\rt\RuntimeManager.java","79","5","79","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L15214","dataPointListeners","com.serotonin.mango.rt.RuntimeManager.dataPointListeners;Ljava/util/Map;","L6019","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\rt\RuntimeManager.java","85","5","85","124","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L15222","simpleEventDetectors","com.serotonin.mango.rt.RuntimeManager.simpleEventDetectors;Ljava/util/Map;","L6019","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\rt\RuntimeManager.java","90","5","90","128","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L15230","compoundEventDetectors","com.serotonin.mango.rt.RuntimeManager.compoundEventDetectors;Ljava/util/Map;","L6019","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\rt\RuntimeManager.java","95","5","95","140","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L15238","runningPublishers","com.serotonin.mango.rt.RuntimeManager.runningPublishers;Ljava/util/List;","L6019","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\rt\RuntimeManager.java","100","5","100","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L15249","pointLinks","com.serotonin.mango.rt.RuntimeManager.pointLinks;Ljava/util/List;","L6019","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\rt\RuntimeManager.java","105","5","105","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L15259","maintenanceEvents","com.serotonin.mango.rt.RuntimeManager.maintenanceEvents;Ljava/util/List;","L6019","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\rt\RuntimeManager.java","110","5","110","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L15269","started","com.serotonin.mango.rt.RuntimeManager.started;Z","L6019","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\rt\RuntimeManager.java","112","5","112","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L15535","contextStore","com.serotonin.mango.util.BackgroundContext.contextStore;Ljava/lang/ThreadLocal;","L990","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\util\BackgroundContext.java","30","5","30","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L15551","user","com.serotonin.mango.util.BackgroundContext.user;Lcom/serotonin/mango/vo/User;","L990","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\util\BackgroundContext.java","59","5","59","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L15552","processDescriptionKey","com.serotonin.mango.util.BackgroundContext.processDescriptionKey;Ljava/lang/String;","L990","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\util\BackgroundContext.java","60","5","60","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L15573","serialVersionUID","com.serotonin.mango.util.CommPortConfigException.serialVersionUID;J","L1118","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\util\CommPortConfigException.java","25","5","25","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L15617","id","com.serotonin.mango.util.DocumentationItem.id;Ljava/lang/String;","L15615","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\util\DocumentationItem.java","28","5","28","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L15618","related","com.serotonin.mango.util.DocumentationItem.related;Ljava/util/List;","L15615","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\util\DocumentationItem.java","29","5","29","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L15629","items","com.serotonin.mango.util.DocumentationManifest.items;Ljava/util/List;","L15627","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\util\DocumentationManifest.java","35","5","35","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L15658","elements","com.serotonin.mango.util.ExportCodes.elements;Ljava/util/List;","L433","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\util\ExportCodes.java","31","5","31","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L15703","serialVersionUID","com.serotonin.mango.util.IntMessagePair.serialVersionUID;J","L15701","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\util\IntMessagePair.java","29","5","29","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L15704","key","com.serotonin.mango.util.IntMessagePair.key;I","L15701","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\util\IntMessagePair.java","31","5","31","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L15705","message","com.serotonin.mango.util.IntMessagePair.message;LLocalizableMessage;","L15701","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\util\IntMessagePair.java","32","5","32","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
